"Abrangência";"Município";"Qt";"%";
"";"BARÃO DE COCAIS";"22.521";"0,016"
"";"BARÃO DE MONTE ALTO";"5.012";"0,004"
"";"BARBACENA";"96.496";"0,068"
"";"BARRA LONGA";"5.505";"0,004"
"";"BARROSO";"16.671";"0,012"
"";"BELA VISTA DE MINAS";"7.286";"0,005"
"";"BELMIRO BRAGA";"2.930";"0,002"
"";"BELO HORIZONTE";"1.911.142";"1,338"
"";"BELO ORIENTE";"18.481";"0,013"
"";"BELO VALE";"7.723";"0,005"
"";"BERILO";"9.706";"0,007"
"";"BERIZAL";"3.515";"0,002"
"";"BERTÓPOLIS";"3.690";"0,003"
"";"BETIM";"267.389";"0,187"
"";"BIAS FORTES";"3.539";"0,002"
"";"BICAS";"11.376";"0,008"
"";"BIQUINHAS";"2.817";"0,002"
"";"BOA ESPERANÇA";"30.793";"0,022"
"";"BOCAINA DE MINAS";"4.498";"0,003"
"";"BOCAIÚVA";"34.778";"0,024"
"";"BOM DESPACHO";"36.568";"0,026"
"";"BOM JARDIM DE MINAS";"5.578";"0,004"
"";"BOM JESUS DA PENHA";"3.305";"0,002"
"";"BOM JESUS DO AMPARO";"4.437";"0,003"
"";"BOM JESUS DO GALHO";"11.561";"0,008"
"";"BOM REPOUSO";"8.351";"0,006"
"";"BOM SUCESSO";"15.103";"0,011"
"";"BONFIM";"6.392";"0,004"
"";"BONFINÓPOLIS DE MINAS";"5.030";"0,004"
"";"BONITO DE MINAS";"7.039";"0,005"
"";"BORDA DA MATA";"12.983";"0,009"
"";"BOTELHOS";"12.618";"0,009"
"";"BOTUMIRIM";"5.160";"0,004"
"";"BRÁS PIRES";"3.987";"0,003"
"";"BRASILÂNDIA DE MINAS";"10.463";"0,007"
"";"BRASÍLIA DE MINAS";"25.885";"0,018"
"";"BRAÚNAS";"3.921";"0,003"
"";"BRAZÓPOLIS";"12.816";"0,009"
"";"BRUMADINHO";"25.721";"0,018"
"";"BUENO BRANDÃO";"8.699";"0,006"
"";"BUENÓPOLIS";"8.382";"0,006"
"";"BUGRE";"4.422";"0,003"
"";"BURITIS";"17.283";"0,012"
"";"BURITIZEIRO";"19.583";"0,014"
"";"CABECEIRA GRANDE";"5.139";"0,004"
"";"CABO VERDE";"9.791";"0,007"
"";"CACHOEIRA DA PRATA";"3.380";"0,002"
"";"CACHOEIRA DE MINAS";"8.965";"0,006"
"";"CACHOEIRA DE PAJEÚ";"6.729";"0,005"
"";"CACHOEIRA DOURADA";"2.055";"0,001"
"";"CAETANÓPOLIS";"7.954";"0,006"
"";"CAETÉ";"32.949";"0,023"
"";"CAIANA";"3.684";"0,003"
"";"CAJURI";"3.829";"0,003"
"";"CALDAS";"10.545";"0,007"
"";"CAMACHO";"3.181";"0,002"
"";"CAMANDUCAIA";"16.433";"0,012"
"";"CAMBUÍ";"20.665";"0,014"
"";"CAMBUQUIRA";"10.059";"0,007"
"";"CAMPANÁRIO";"3.276";"0,002"
"";"CAMPANHA";"11.865";"0,008"
"";"CAMPESTRE";"16.176";"0,011"
"";"CAMPINA VERDE";"15.078";"0,011"
"";"CAMPO AZUL";"3.614";"0,003"
"";"CAMPO BELO";"39.436";"0,028"
"";"CAMPO DO MEIO";"9.819";"0,007"
"";"CAMPO FLORIDO";"5.394";"0,004"
"";"CAMPOS ALTOS";"10.258";"0,007"
"";"CAMPOS GERAIS";"20.439";"0,014"
"";"CANA VERDE";"4.601";"0,003"
"";"CANAÃ";"3.938";"0,003"
"";"CANÁPOLIS";"9.396";"0,007"
"";"CANDEIAS";"11.884";"0,008"
"";"CANTAGALO";"3.801";"0,003"
"";"CAPARAÓ";"4.206";"0,003"
"";"CAPELA NOVA";"4.056";"0,003"
"";"CAPELINHA";"25.463";"0,018"
"";"CAPETINGA";"5.910";"0,004"
"";"CAPIM BRANCO";"7.304";"0,005"
"";"CAPINÓPOLIS";"11.229";"0,008"
"";"CAPITÃO ANDRADE";"3.922";"0,003"
"";"CAPITÃO ENÉAS";"11.655";"0,008"
"";"CAPITÓLIO";"7.166";"0,005"
"";"CAPUTIRA";"7.600";"0,005"
"";"CARAÍ";"14.874";"0,010"
"";"CARANAÍBA";"2.989";"0,002"
"";"CARANDAÍ";"19.032";"0,013"
"";"CARANGOLA";"25.069";"0,018"
"";"CARATINGA";"60.594";"0,042"
"";"CARBONITA";"7.717";"0,005"
"";"CAREAÇU";"4.902";"0,003"
"";"CARLOS CHAGAS";"16.725";"0,012"
"";"CARMÉSIA";"2.133";"0,001"
"";"CARMO DA CACHOEIRA";"9.625";"0,007"
"";"CARMO DA MATA";"9.265";"0,006"
"";"CARMO DE MINAS";"9.619";"0,007"
"";"CARMO DO CAJURU";"16.709";"0,012"
"";"CARMO DO PARANAÍBA";"21.776";"0,015"
"";"CARMO DO RIO CLARO";"15.526";"0,011"
"";"CARMÓPOLIS DE MINAS";"12.556";"0,009"
"";"CARNEIRINHO";"7.576";"0,005"
"";"CARRANCAS";"3.203";"0,002"
"";"CARVALHÓPOLIS";"3.145";"0,002"
"";"CARVALHOS";"3.906";"0,003"
"";"CASA GRANDE";"2.308";"0,002"
"";"CASCALHO RICO";"2.821";"0,002"
"";"CÁSSIA";"14.081";"0,010"
"";"CATAGUASES";"53.306";"0,037"
"";"CATAS ALTAS";"4.408";"0,003"
"";"CATAS ALTAS DA NORUEGA";"3.445";"0,002"
"";"CATUJI";"7.250";"0,005"
"";"CATUTI";"4.183";"0,003"
"";"CAXAMBU";"17.903";"0,013"
"";"CEDRO DO ABAETÉ";"1.419";"0,001"
"";"CENTRAL DE MINAS";"5.957";"0,004"
"";"CENTRALINA";"6.796";"0,005"
"";"CHÁCARA";"2.674";"0,002"
"";"CHALÉ";"4.546";"0,003"
"";"CHAPADA DO NORTE";"9.934";"0,007"
"";"CHAPADA GAÚCHA";"7.505";"0,005"
"";"CHIADOR";"3.073";"0,002"
"";"CIPOTÂNEA";"5.452";"0,004"
"";"CLARAVAL";"4.530";"0,003"
"";"CLARO DOS POÇÕES";"7.585";"0,005"
"";"CLÁUDIO";"19.553";"0,014"
"";"COIMBRA";"5.667";"0,004"
"";"COLUNA";"6.865";"0,005"
"";"COMENDADOR GOMES";"2.536";"0,002"
"";"COMERCINHO";"6.905";"0,005"
"";"CONCEIÇÃO DA APARECIDA";"7.852";"0,005"
"";"CONCEIÇÃO DA BARRA DE MINAS";"3.435";"0,002"
"";"CONCEIÇÃO DAS ALAGOAS";"18.195";"0,013"
"";"CONCEIÇÃO DAS PEDRAS";"2.590";"0,002"
"";"CONCEIÇÃO DE IPANEMA";"3.674";"0,003"
"";"CONCEIÇÃO DO MATO DENTRO";"14.804";"0,010"
"";"CONCEIÇÃO DO PARÁ";"4.694";"0,003"
"";"CONCEIÇÃO DO RIO VERDE";"9.950";"0,007"
"";"CONCEIÇÃO DOS OUROS";"8.410";"0,006"
"";"CÔNEGO MARINHO";"5.578";"0,004"
"";"CONFINS";"5.475";"0,004"
"";"CONGONHAL";"7.682";"0,005"
"";"CONGONHAS";"38.532";"0,027"
"";"CONGONHAS DO NORTE";"4.029";"0,003"
"";"CONQUISTA";"5.004";"0,004"
"";"CONSELHEIRO LAFAIETE";"89.960";"0,063"
"";"CONSELHEIRO PENA";"16.651";"0,012"
"";"CONSOLAÇÃO";"1.687";"0,001"
"";"CONTAGEM";"443.587";"0,311"
"";"COQUEIRAL";"7.661";"0,005"
"";"CORAÇÃO DE JESUS";"20.969";"0,015"
"";"CORDISBURGO";"7.002";"0,005"
"";"CORDISLÂNDIA";"3.116";"0,002"
"";"CORINTO";"19.978";"0,014"
"";"COROACI";"9.432";"0,007"
"";"COROMANDEL";"22.688";"0,016"
"";"CORONEL FABRICIANO";"79.778";"0,056"
"";"CORONEL MURTA";"6.907";"0,005"
"";"CORONEL PACHECO";"2.570";"0,002"
"";"CORONEL XAVIER CHAVES";"2.742";"0,002"
"";"CÓRREGO DANTA";"3.106";"0,002"
"";"CÓRREGO DO BOM JESUS";"3.593";"0,003"
"";"CÓRREGO FUNDO";"4.930";"0,003"
"";"CÓRREGO NOVO";"3.817";"0,003"
"";"COUTO DE MAGALHÃES DE MINAS";"3.780";"0,003"
"";"CRISÓLITA";"4.465";"0,003"
"";"CRISTAIS";"8.123";"0,006"
"";"CRISTÁLIA";"4.894";"0,003"
"";"CRISTIANO OTONI";"4.214";"0,003"
"";"CRISTINA";"8.059";"0,006"
"";"CRUCILÂNDIA";"4.664";"0,003"
"";"CRUZEIRO DA FORTALEZA";"3.785";"0,003"
"";"CRUZÍLIA";"11.940";"0,008"
"";"CUPARAQUE";"3.993";"0,003"
"";"CURRAL DE DENTRO";"5.809";"0,004"
"";"CURVELO";"54.515";"0,038"
"";"DATAS";"4.736";"0,003"
"";"DELFIM MOREIRA";"6.590";"0,005"
"";"DELFINÓPOLIS";"6.001";"0,004"
"";"DELTA";"5.309";"0,004"
"";"DESCOBERTO";"4.364";"0,003"
"";"DESTERRO DE ENTRE RIOS";"5.684";"0,004"
"";"DESTERRO DO MELO";"3.022";"0,002"
"";"DIAMANTINA";"35.832";"0,025"
"";"DIOGO DE VASCONCELOS";"3.806";"0,003"
"";"DIONÍSIO";"7.286";"0,005"
"";"DIVINÉSIA";"3.450";"0,002"
"";"DIVINO";"14.957";"0,010"
"";"DIVINO DAS LARANJEIRAS";"4.255";"0,003"
"";"DIVINOLÂNDIA DE MINAS";"6.085";"0,004"
"";"DIVINÓPOLIS";"152.121";"0,107"
"";"DIVISA ALEGRE";"4.916";"0,003"
"";"DIVISA NOVA";"4.680";"0,003"
"";"DIVISÓPOLIS";"6.128";"0,004"
"";"DOM BOSCO";"3.203";"0,002"
"";"DOM CAVATI";"4.837";"0,003"
"";"DOM JOAQUIM";"3.751";"0,003"
"";"DOM SILVÉRIO";"4.431";"0,003"
"";"DOM VIÇOSO";"2.681";"0,002"
"";"DONA EUSÉBIA";"5.123";"0,004"
"";"DORES DE CAMPOS";"7.356";"0,005"
"";"DORES DE GUANHÃES";"4.882";"0,003"
"";"DORES DO INDAIÁ";"11.295";"0,008"
"";"DORES DO TURVO";"4.573";"0,003"
"";"DORESÓPOLIS";"1.735";"0,001"
"";"DOURADOQUARA";"1.918";"0,001"
"";"DURANDÉ";"6.059";"0,004"
"";"ELÓI MENDES";"19.035";"0,013"
"";"ENGENHEIRO CALDAS";"7.540";"0,005"
"";"ENGENHEIRO NAVARRO";"5.862";"0,004"
"";"ENTRE FOLHAS";"5.420";"0,004"
"";"ENTRE RIOS DE MINAS";"11.468";"0,008"
"";"ERVÁLIA";"15.910";"0,011"
"";"ESMERALDAS";"41.453";"0,029"
"";"ESPERA FELIZ";"15.540";"0,011"
"";"ESPINOSA";"25.329";"0,018"
"";"ESPÍRITO SANTO DO DOURADO";"4.237";"0,003"
"";"ESTIVA";"8.758";"0,006"
"";"ESTRELA DALVA";"2.606";"0,002"
"";"ESTRELA DO INDAIÁ";"3.079";"0,002"
"";"ESTRELA DO SUL";"5.967";"0,004"
"";"EUGENÓPOLIS";"8.325";"0,006"
"";"EWBANK DA CÂMARA";"3.678";"0,003"
"";"EXTREMA";"25.226";"0,018"
"";"FAMA";"2.722";"0,002"
"";"FARIA LEMOS";"2.833";"0,002"
"";"FELÍCIO DOS SANTOS";"4.755";"0,003"
"";"FELISBURGO";"5.192";"0,004"
"";"FELIXLÂNDIA";"11.539";"0,008"
"";"FERNANDES TOURINHO";"2.708";"0,002"
"";"FERROS";"8.507";"0,006"
"";"FERVEDOURO";"8.358";"0,006"
"";"FLORESTAL";"5.883";"0,004"
"";"FORMIGA";"53.644";"0,038"
"";"FORMOSO";"5.429";"0,004"
"";"FORTALEZA DE MINAS";"3.505";"0,002"
"";"FORTUNA DE MINAS";"2.696";"0,002"
"";"FRANCISCO BADARÓ";"7.345";"0,005"
"";"FRANCISCO DUMONT";"4.366";"0,003"
"";"FRANCISCO SÁ";"18.256";"0,013"
"";"FRANCISCÓPOLIS";"4.836";"0,003"
"";"FREI GASPAR";"4.888";"0,003"
"";"FREI INOCÊNCIO";"6.876";"0,005"
"";"FREI LAGONEGRO";"3.278";"0,002"
"";"FRONTEIRA";"10.022";"0,007"
"";"FRONTEIRA DOS VALES";"4.135";"0,003"
"";"FRUTA DE LEITE";"5.093";"0,004"
"";"FRUTAL";"40.209";"0,028"
"";"FUNILÂNDIA";"4.049";"0,003"
"";"GALILÉIA";"5.183";"0,004"
"";"GAMELEIRAS";"4.198";"0,003"
"";"GLAUCILÂNDIA";"3.276";"0,002"
"";"GOIABEIRA";"2.866";"0,002"
"";"GOIANÁ";"3.685";"0,003"
"";"GONÇALVES";"3.660";"0,003"
"";"GONZAGA";"4.637";"0,003"
"";"GOUVEIA";"10.100";"0,007"
"";"GOVERNADOR VALADARES";"201.709";"0,141"
"";"GRÃO MOGOL";"11.436";"0,008"
"";"GRUPIARA";"1.495";"0,001"
"";"GUANHÃES";"24.037";"0,017"
"";"GUAPÉ";"10.380";"0,007"
"";"GUARACIABA";"8.141";"0,006"
"";"GUARACIAMA";"5.111";"0,004"
"";"GUARANÉSIA";"14.866";"0,010"
"";"GUARANI";"7.084";"0,005"
"";"GUARARÁ";"3.464";"0,002"
"";"GUARDA-MOR";"5.594";"0,004"
"";"GUAXUPÉ";"37.981";"0,027"
"";"GUIDOVAL";"6.341";"0,004"
"";"GUIMARÂNIA";"6.409";"0,004"
"";"GUIRICEMA";"6.885";"0,005"
"";"GURINHATÃ";"5.272";"0,004"
"";"HELIODORA";"4.988";"0,003"
"";"IAPU";"8.090";"0,006"
"";"IBERTIOGA";"4.681";"0,003"
"";"IBIÁ";"17.513";"0,012"
"";"IBIAÍ";"6.288";"0,004"
"";"IBIRACATU";"5.702";"0,004"
"";"IBIRACI";"8.847";"0,006"
"";"IBIRITÉ";"104.677";"0,073"
"";"IBITIÚRA DE MINAS";"3.313";"0,002"
"";"IBITURUNA";"2.488";"0,002"
"";"ICARAÍ DE MINAS";"7.443";"0,005"
"";"IGARAPÉ";"26.294";"0,018"
"";"IGARATINGA";"6.743";"0,005"
"";"IGUATAMA";"6.671";"0,005"
"";"IJACI";"4.877";"0,003"
"";"ILICÍNEA";"9.210";"0,006"
"";"IMBÉ DE MINAS";"5.740";"0,004"
"";"INCONFIDENTES";"6.108";"0,004"
"";"INDAIABIRA";"5.979";"0,004"
"";"INDIANÓPOLIS";"5.015";"0,004"
"";"INGAÍ";"2.833";"0,002"
"";"INHAPIM";"19.707";"0,014"
"";"INHAÚMA";"5.190";"0,004"
"";"INIMUTABA";"5.757";"0,004"
"";"IPABA";"13.195";"0,009"
"";"IPANEMA";"15.215";"0,011"
"";"IPATINGA";"181.353";"0,127"
"";"IPIAÇU";"3.616";"0,003"
"";"IPUIÚNA";"7.606";"0,005"
"";"IRAÍ DE MINAS";"5.770";"0,004"
"";"ITABIRA";"89.369";"0,063"
"";"ITABIRINHA";"8.321";"0,006"
"";"ITABIRITO";"37.637";"0,026"
"";"ITACAMBIRA";"4.634";"0,003"
"";"ITACARAMBI";"13.123";"0,009"
"";"ITAGUARA";"9.338";"0,007"
"";"ITAIPÉ";"8.412";"0,006"
"";"ITAJUBÁ";"70.890";"0,050"
"";"ITAMARANDIBA";"23.314";"0,016"
"";"ITAMARATI DE MINAS";"3.671";"0,003"
"";"ITAMBACURI";"18.248";"0,013"
"";"ITAMBÉ DO MATO DENTRO";"2.407";"0,002"
"";"ITAMOGI";"9.273";"0,006"
"";"ITAMONTE";"10.947";"0,008"
"";"ITANHANDU";"11.750";"0,008"
"";"ITANHOMI";"9.573";"0,007"
"";"ITAOBIM";"16.749";"0,012"
"";"ITAPAGIPE";"10.088";"0,007"
"";"ITAPECERICA";"17.287";"0,012"
"";"ITAPEVA";"6.343";"0,004"
"";"ITATIAIUÇU";"8.395";"0,006"
"";"ITAÚ DE MINAS";"12.334";"0,009"
"";"ITAÚNA";"66.492";"0,047"
"";"ITAVERAVA";"5.484";"0,004"
"";"ITINGA";"10.898";"0,008"
"";"ITUETA";"5.380";"0,004"
"";"ITUIUTABA";"76.666";"0,054"
"";"ITUMIRIM";"5.721";"0,004"
"";"ITURAMA";"28.323";"0,020"
"";"ITUTINGA";"3.577";"0,003"
"";"JABOTICATUBAS";"12.959";"0,009"
"";"JACINTO";"8.762";"0,006"
"";"JACUÍ";"6.228";"0,004"
"";"JACUTINGA";"17.018";"0,012"
"";"JAGUARAÇU";"2.769";"0,002"
"";"JAÍBA";"22.910";"0,016"
"";"JAMPRUCA";"4.041";"0,003"
"";"JANAÚBA";"49.498";"0,035"
"";"JANUÁRIA";"48.006";"0,034"
"";"JAPARAÍBA";"3.183";"0,002"
"";"JAPONVAR";"7.658";"0,005"
"";"JECEABA";"5.453";"0,004"
"";"JENIPAPO DE MINAS";"5.659";"0,004"
"";"JEQUERI";"9.833";"0,007"
"";"JEQUITAÍ";"6.824";"0,005"
"";"JEQUITIBÁ";"5.385";"0,004"
"";"JEQUITINHONHA";"17.855";"0,013"
"";"JESUÂNIA";"4.324";"0,003"
"";"JOAÍMA";"11.163";"0,008"
"";"JOANÉSIA";"4.826";"0,003"
"";"JOÃO MONLEVADE";"58.357";"0,041"
"";"JOÃO PINHEIRO";"35.782";"0,025"
"";"JOAQUIM FELÍCIO";"3.633";"0,003"
"";"JORDÂNIA";"7.947";"0,006"
"";"JOSÉ GONÇALVES DE MINAS";"3.723";"0,003"
"";"JOSÉ RAYDAN";"4.019";"0,003"
"";"JOSENÓPOLIS";"3.601";"0,003"
"";"JUATUBA";"17.778";"0,012"
"";"JUIZ DE FORA";"392.619";"0,275"
"";"JURAMENTO";"4.499";"0,003"
"";"JURUAIA";"7.366";"0,005"
"";"JUVENÍLIA";"5.321";"0,004"
"";"LADAINHA";"12.208";"0,009"
"";"LAGAMAR";"6.304";"0,004"
"";"LAGOA DA PRATA";"33.596";"0,024"
"";"LAGOA DOS PATOS";"3.879";"0,003"
"";"LAGOA DOURADA";"9.565";"0,007"
"";"LAGOA FORMOSA";"12.924";"0,009"
"";"LAGOA GRANDE";"6.648";"0,005"
"";"LAGOA SANTA";"39.796";"0,028"
"";"LAJINHA";"15.423";"0,011"
"";"LAMBARI";"15.956";"0,011"
"";"LAMIM";"3.216";"0,002"
"";"LARANJAL";"5.571";"0,004"
"";"LASSANCE";"5.500";"0,004"
"";"LAVRAS";"69.333";"0,049"
"";"LEANDRO FERREIRA";"3.062";"0,002"
"";"LEME DO PRADO";"3.985";"0,003"
"";"LEOPOLDINA";"40.051";"0,028"
"";"LIBERDADE";"4.318";"0,003"
"";"LIMA DUARTE";"13.575";"0,010"
"";"LIMEIRA DO OESTE";"5.417";"0,004"
"";"LONTRA";"7.767";"0,005"
"";"LUISBURGO";"5.208";"0,004"
"";"LUISLÂNDIA";"5.682";"0,004"
"";"LUMINÁRIAS";"4.192";"0,003"
"";"LUZ";"14.596";"0,010"
"";"MACHACALIS";"5.486";"0,004"
"";"MACHADO";"29.073";"0,020"
"";"MADRE DE DEUS DE MINAS";"4.336";"0,003"
"";"MALACACHETA";"15.715";"0,011"
"";"MAMONAS";"5.733";"0,004"
"";"MANGA";"15.874";"0,011"
"";"MANHUAÇU";"55.145";"0,039"
"";"MANHUMIRIM";"16.294";"0,011"
"";"MANTENA";"19.335";"0,014"
"";"MAR DE ESPANHA";"9.709";"0,007"
"";"MARAVILHAS";"5.894";"0,004"
"";"MARIA DA FÉ";"12.071";"0,008"
"";"MARIANA";"44.530";"0,031"
"";"MARILAC";"3.984";"0,003"
"";"MÁRIO CAMPOS";"9.802";"0,007"
"";"MARIPÁ DE MINAS";"2.861";"0,002"
"";"MARLIÉRIA";"3.829";"0,003"
"";"MARMELÓPOLIS";"2.515";"0,002"
"";"MARTINHO CAMPOS";"10.775";"0,008"
"";"MARTINS SOARES";"6.247";"0,004"
"";"MATA VERDE";"5.551";"0,004"
"";"MATERLÂNDIA";"4.341";"0,003"
"";"MATEUS LEME";"21.919";"0,015"
"";"MATHIAS LOBATO";"3.176";"0,002"
"";"MATIAS BARBOSA";"11.135";"0,008"
"";"MATIAS CARDOSO";"6.232";"0,004"
"";"MATIPÓ";"14.570";"0,010"
"";"MATO VERDE";"10.454";"0,007"
"";"MATOZINHOS";"28.245";"0,020"
"";"MATUTINA";"3.357";"0,002"
"";"MEDEIROS";"3.010";"0,002"
"";"MEDINA";"15.757";"0,011"
"";"MENDES PIMENTEL";"5.223";"0,004"
"";"MERCÊS";"8.008";"0,006"
"";"MESQUITA";"5.309";"0,004"
"";"MINAS NOVAS";"22.491";"0,016"
"";"MINDURI";"3.211";"0,002"
"";"MIRABELA";"10.754";"0,008"
"";"MIRADOURO";"8.568";"0,006"
"";"MIRAÍ";"10.218";"0,007"
"";"MIRAVÂNIA";"3.889";"0,003"
"";"MOEDA";"4.848";"0,003"
"";"MOEMA";"6.352";"0,004"
"";"MONJOLOS";"2.266";"0,002"
"";"MONSENHOR PAULO";"6.545";"0,005"
"";"MONTALVÂNIA";"12.735";"0,009"
"";"MONTE ALEGRE DE MINAS";"15.111";"0,011"
"";"MONTE AZUL";"17.615";"0,012"
"";"MONTE BELO";"10.703";"0,007"
"";"MONTE CARMELO";"35.947";"0,025"
"";"MONTE FORMOSO";"3.995";"0,003"
"";"MONTE SANTO DE MINAS";"16.869";"0,012"
"";"MONTE SIÃO";"16.974";"0,012"
"";"MONTES CLAROS";"255.073";"0,179"
"";"MONTEZUMA";"5.067";"0,004"
"";"MORADA NOVA DE MINAS";"7.336";"0,005"
"";"MORRO DA GARÇA";"2.778";"0,002"
"";"MORRO DO PILAR";"3.140";"0,002"
"";"MUNHOZ";"5.630";"0,004"
"";"MURIAÉ";"75.615";"0,053"
"";"MUTUM";"20.803";"0,015"
"";"MUZAMBINHO";"17.331";"0,012"
"";"NACIP RAYDAN";"2.795";"0,002"
"";"NANUQUE";"31.336";"0,022"
"";"NAQUE";"5.122";"0,004"
"";"NATALÂNDIA";"2.894";"0,002"
"";"NATÉRCIA";"4.144";"0,003"
"";"NAZARENO";"6.160";"0,004"
"";"NEPOMUCENO";"20.286";"0,014"
"";"NINHEIRA";"7.619";"0,005"
"";"NOVA BELÉM";"3.711";"0,003"
"";"NOVA ERA";"14.910";"0,010"
"";"NOVA LIMA";"61.936";"0,043"
"";"NOVA MÓDICA";"3.329";"0,002"
"";"NOVA PONTE";"10.717";"0,008"
"";"NOVA PORTEIRINHA";"6.154";"0,004"
"";"NOVA RESENDE";"11.828";"0,008"
"";"NOVA SERRANA";"46.365";"0,032"
"";"NOVA UNIÃO";"5.413";"0,004"
"";"NOVO CRUZEIRO";"23.827";"0,017"
"";"NOVO ORIENTE DE MINAS";"8.873";"0,006"
"";"NOVORIZONTE";"4.284";"0,003"
"";"OLARIA";"2.082";"0,001"
"";"OLHOS D'ÁGUA";"4.849";"0,003"
"";"OLÍMPIO NORONHA";"2.297";"0,002"
"";"OLIVEIRA";"31.865";"0,022"
"";"OLIVEIRA FORTES";"2.068";"0,001"
"";"ONÇA DE PITANGUI";"2.962";"0,002"
"";"ORATÓRIOS";"4.192";"0,003"
"";"ORIZÂNIA";"6.024";"0,004"
"";"OURO BRANCO";"28.298";"0,020"
"";"OURO FINO";"24.534";"0,017"
"";"OURO PRETO";"58.413";"0,041"
"";"OURO VERDE DE MINAS";"6.463";"0,005"
"";"PADRE CARVALHO";"4.753";"0,003"
"";"PADRE PARAÍSO";"14.293";"0,010"
"";"PAI PEDRO";"4.589";"0,003"
"";"PAINEIRAS";"4.268";"0,003"
"";"PAINS";"6.654";"0,005"
"";"PAIVA";"1.622";"0,001"
"";"PALMA";"5.117";"0,004"
"";"PALMÓPOLIS";"6.222";"0,004"
"";"PAPAGAIOS";"11.020";"0,008"
"";"PARÁ DE MINAS";"59.044";"0,041"
"";"PARACATU";"61.891";"0,043"
"";"PARAGUAÇU";"16.535";"0,012"
"";"PARAISÓPOLIS";"15.862";"0,011"
"";"PARAOPEBA";"18.357";"0,013"
"";"PASSA QUATRO";"12.869";"0,009"
"";"PASSA TEMPO";"7.216";"0,005"
"";"PASSA VINTE";"2.069";"0,001"
"";"PASSABÉM";"1.836";"0,001"
"";"PASSOS";"78.333";"0,055"
"";"PATIS";"4.453";"0,003"
"";"PATOS DE MINAS";"105.172";"0,074"
"";"PATROCÍNIO";"61.983";"0,043"
"";"PATROCÍNIO DO MURIAÉ";"5.111";"0,004"
"";"PAULA CÂNDIDO";"7.395";"0,005"
"";"PAULISTAS";"4.223";"0,003"
"";"PAVÃO";"6.174";"0,004"
"";"PEÇANHA";"12.974";"0,009"
"";"PEDRA AZUL";"19.009";"0,013"
"";"PEDRA BONITA";"5.562";"0,004"
"";"PEDRA DO ANTA";"3.453";"0,002"
"";"PEDRA DO INDAIÁ";"3.622";"0,003"
"";"PEDRA DOURADA";"2.162";"0,002"
"";"PEDRALVA";"9.474";"0,007"
"";"PEDRAS DE MARIA DA CRUZ";"7.682";"0,005"
"";"PEDRINÓPOLIS";"3.112";"0,002"
"";"PEDRO LEOPOLDO";"45.450";"0,032"
"";"PEDRO TEIXEIRA";"1.939";"0,001"
"";"PEQUERI";"2.933";"0,002"
"";"PEQUI";"3.544";"0,002"
"";"PERDIGÃO";"7.251";"0,005"
"";"PERDIZES";"10.979";"0,008"
"";"PERDÕES";"16.386";"0,011"
"";"PERIQUITO";"6.274";"0,004"
"";"PESCADOR";"3.366";"0,002"
"";"PIAU";"2.975";"0,002"
"";"PIEDADE DE CARATINGA";"6.331";"0,004"
"";"PIEDADE DE PONTE NOVA";"3.759";"0,003"
"";"PIEDADE DO RIO GRANDE";"4.036";"0,003"
"";"PIEDADE DOS GERAIS";"4.365";"0,003"
"";"PIMENTA";"6.639";"0,005"
"";"PINGO D'ÁGUA";"4.114";"0,003"
"";"PINTÓPOLIS";"6.019";"0,004"
"";"PIRACEMA";"5.731";"0,004"
"";"PIRAJUBA";"3.756";"0,003"
"";"PIRANGA";"13.581";"0,010"
"";"PIRANGUÇU";"4.599";"0,003"
"";"PIRANGUINHO";"6.745";"0,005"
"";"PIRAPETINGA";"9.106";"0,006"
"";"PIRAPORA";"40.498";"0,028"
"";"PIRAÚBA";"9.306";"0,007"
"";"PITANGUI";"20.021";"0,014"
"";"PIUMHI";"25.054";"0,018"
"";"PLANURA";"8.097";"0,006"
"";"POÇO FUNDO";"12.621";"0,009"
"";"POÇOS DE CALDAS";"113.481";"0,079"
"";"POCRANE";"7.371";"0,005"
"";"POMPÉU";"22.362";"0,016"
"";"PONTE NOVA";"42.484";"0,030"
"";"PONTO CHIQUE";"3.708";"0,003"
"";"PONTO DOS VOLANTES";"8.260";"0,006"
"";"PORTEIRINHA";"30.337";"0,021"
"";"PORTO FIRME";"8.418";"0,006"
"";"POTÉ";"12.215";"0,009"
"";"POUSO ALEGRE";"97.558";"0,068"
"";"POUSO ALTO";"5.368";"0,004"
"";"PRADOS";"6.690";"0,005"
"";"PRATA";"19.927";"0,014"
"";"PRATÁPOLIS";"7.457";"0,005"
"";"PRATINHA";"2.833";"0,002"
"";"PRESIDENTE BERNARDES";"5.299";"0,004"
"";"PRESIDENTE JUSCELINO";"4.090";"0,003"
"";"PRESIDENTE KUBITSCHEK";"2.594";"0,002"
"";"PRESIDENTE OLEGÁRIO";"16.299";"0,011"
"";"PRUDENTE DE MORAIS";"7.925";"0,006"
"";"QUARTEL GERAL";"3.204";"0,002"
"";"QUELUZITO";"2.162";"0,002"
"";"RAPOSOS";"12.009";"0,008"
"";"RAUL SOARES";"17.347";"0,012"
"";"RECREIO";"7.706";"0,005"
"";"REDUTO";"5.466";"0,004"
"";"RESENDE COSTA";"8.846";"0,006"
"";"RESPLENDOR";"13.074";"0,009"
"";"RESSAQUINHA";"3.938";"0,003"
"";"RIACHINHO";"5.222";"0,004"
